Sex,EE_kJH,H2Og,RQ,Animal_ID,Deg_C,weight,experiment,StartTime,SD_VCO2,SD_VO2,SD_H2Omg,VO2,VCO2,StartDate,TimeOfDay,hour,,
Female,0.851577904,0.116848984,0.974486012,75,22.5408,22.6,baseline,22:22:50,0.01991432,0.01498637,0.001536146,0.6754491,0.6582157,2/20/20,dark,22,,
Female,1.210359565,0.122625473,0.945133355,14,20.07208,20.1,baseline,22:26:50,0.01586339,0.01749247,0.001397846,0.9662756,0.9132593,2/20/20,dark,22,,
Female,0.715254814,0.069974958,0.871070119,1006,21.10582,17.6,baseline,22:30:50,0.0104746,0.01061264,0.001287821,0.580552,0.5057015,2/20/20,dark,22,,
Female,1.217311403,0.120136102,0.963672615,14,22.61643,20.1,baseline,22:34:50,0.01253144,0.01579975,0.002103307,0.9678456,0.9326863,2/20/20,dark,22,,
Female,0.751039041,0.053300052,0.963225875,27,23.6181,21.1,baseline,22:38:50,0.02075145,0.03211471,0.001651151,0.5971862,0.5752252,2/20/20,dark,22,,
Female,0.954904735,0.112328343,0.926978136,2,21.76224,15.4,baseline,22:42:50,0.03656057,0.03912604,0.002670723,0.7654187,0.7095264,2/20/20,dark,22,,
Female,0.49493456,0.066482717,0.922929482,97,19.52193,21.8,baseline,22:46:50,0.009010745,0.01010389,0.001932183,0.3970805,0.3664773,2/20/20,dark,22,,
Female,1.2268705,0.110745354,0.861605524,75,20.26562,22.6,baseline,22:50:50,0.1437856,0.08275582,0.008693692,0.9979459,0.8598357,2/20/20,dark,22,,
Female,1.438577413,0.143112545,0.99663584,51,22.5019,23.1,baseline,22:54:50,0.009746564,0.01304809,0.001465931,1.135499,1.131679,2/20/20,dark,22,,
Female,0.895354441,0.104780643,0.920817208,75,23.3998,22.6,baseline,22:58:50,0.01899502,0.01735777,0.001764174,0.7186713,0.6617649,2/20/20,dark,22,,
Female,0.490750942,0.072706567,0.929010092,97,24.00344,21.8,baseline,23:02:50,0.009350359,0.01526965,0.0019906,0.3931911,0.3652785,2/20/20,dark,23,,
Female,1.812256714,0.180590055,0.969352954,51,20.8705,23.1,baseline,23:06:50,0.02858828,0.03448891,0.00281628,1.439062,1.394959,2/20/20,dark,23,,
Female,1.074507371,0.131730631,0.982153026,14,19.3178,20.1,baseline,23:10:50,0.02777229,0.03787324,0.001540074,0.8508333,0.8356485,2/20/20,dark,23,,
Female,0.933058838,0.105221482,0.932030479,2,21.32805,15.4,baseline,23:14:50,0.01559922,0.01709028,0.001854126,0.7470672,0.6962894,2/20/20,dark,23,,
Female,0.772984657,0.063838821,0.86631562,1006,22.93258,17.6,baseline,23:18:50,0.01249825,0.02460919,0.001320547,0.6280831,0.5441182,2/20/20,dark,23,,
Female,1.165171236,0.139286083,1.024787244,14,20.65308,20.1,baseline,23:26:50,0.01828618,0.02189476,0.002083233,0.9140508,0.9367076,2/20/20,dark,23,,
Female,1.30961513,0.18892496,0.956030811,51,21.4219,23.1,baseline,23:30:50,0.01056592,0.03370596,0.001700547,1.042994,0.9971344,2/20/20,dark,23,,
Female,1.370837295,0.166296744,0.942564257,75,22.92397,22.6,baseline,23:34:50,0.03295731,0.06056082,0.001684573,1.095015,1.032122,2/20/20,dark,23,,
Female,1.092733466,0.089680902,0.899051384,1006,23.78847,17.6,baseline,23:38:50,0.02025036,0.05370952,0.00213422,0.8813791,0.7924051,2/20/20,dark,23,,
Female,0.975526533,0.12592179,0.964782058,2,21.06264,15.4,baseline,23:42:50,0.02068583,0.02721083,0.001069412,0.7754201,0.7481114,2/20/20,dark,23,,
Female,0.468590514,0.092090198,0.892374836,97,19.77279,21.8,baseline,23:46:50,0.01015216,0.01894538,0.0013375,0.378523,0.3377844,2/20/20,dark,23,,
Female,0.555177906,0.064918106,0.977633763,27,22.07932,21.1,baseline,23:50:50,0.009254644,0.01402265,0.001109247,0.4400472,0.430205,2/20/20,dark,23,,
Female,0.905512085,0.166545744,0.992849209,51,23.16437,23.1,baseline,23:54:50,0.01304157,0.02108053,0.001881225,0.7153335,0.7102183,2/20/20,dark,23,,
Female,0.565180836,0.059336961,1.031306904,27,23.90897,21.1,baseline,23:58:50,0.02983928,0.02324821,0.001454454,0.4427426,0.4566035,2/20/20,dark,23,,
Female,0.964051843,0.099395886,0.888256225,1006,21.03465,17.6,baseline,0:02:50,0.02036019,0.04331807,0.002228354,0.7794725,0.6923713,2/21/20,dark,0,,
Female,1.2184033,0.14434648,0.972508721,14,20.57015,20.1,baseline,0:06:50,0.01559021,0.0239949,0.00145304,0.9668266,0.9402473,2/21/20,dark,0,,
Female,0.801759829,0.142008948,0.985130974,75,22.6994,22.6,baseline,0:10:50,0.02405077,0.03056513,0.001793229,0.6344464,0.6250128,2/21/20,dark,0,,
Female,0.947196707,0.124033573,0.915182717,2,23.54128,15.4,baseline,0:14:50,0.01284422,0.04725568,0.002120943,0.7612399,0.6966736,2/21/20,dark,0,,
Female,0.372170841,0.088693268,1.023827412,97,22.76867,21.8,baseline,0:18:50,0.0110849,0.01914846,0.001491264,0.2920208,0.2989789,2/21/20,dark,0,,
Female,0.980588662,0.128558038,0.989309181,2,20.34999,15.4,baseline,0:22:50,0.01565611,0.06840404,0.001243257,0.7752446,0.7669566,2/21/20,dark,0,,
Female,1.150368721,0.152368302,0.97357154,51,21.6038,23.1,baseline,0:26:50,0.01229593,0.04163703,0.002370778,0.912626,0.8885067,2/21/20,dark,0,,
Female,1.178382456,0.146324415,0.954863063,14,22.73667,20.1,baseline,0:30:50,0.01413465,0.01943134,0.001780297,0.9387212,0.8963502,2/21/20,dark,0,,
Female,0.917048376,0.144138619,0.999447884,75,21.3954,22.6,baseline,0:34:50,0.01921226,0.04161042,0.001729137,0.7233992,0.7229998,2/21/20,dark,0,,
Female,0.651515303,0.073638303,0.928152061,27,22.80919,21.1,baseline,0:38:50,0.02032496,0.04116012,0.00212205,0.5220957,0.4845842,2/21/20,dark,0,,
Female,0.768942824,0.09284594,0.850231368,1006,22.27517,17.6,baseline,0:42:50,0.008777956,0.0298404,0.002246794,0.6270759,0.5331596,2/21/20,dark,0,,
Female,0.756688452,0.089573757,0.92092213,97,21.15714,21.8,baseline,0:46:50,0.0321083,0.04995809,0.001833678,0.6073545,0.5593262,2/21/20,dark,0,,
Female,1.013227154,0.123251123,0.934594379,2,22.92102,15.4,baseline,0:50:50,0.01528405,0.02913339,0.002465525,0.8107927,0.7577623,2/21/20,dark,0,,
Female,1.180682691,0.149696807,0.95380558,14,20.88329,20.1,baseline,0:54:50,0.0118091,0.01450866,0.002441713,0.9407738,0.8973153,2/21/20,dark,0,,
Female,1.010603696,0.136187394,0.914921465,51,21.70613,23.1,baseline,0:58:50,0.01367504,0.02191054,0.001893356,0.812246,0.7431413,2/21/20,dark,0,,
Female,0.637879188,0.086041361,1.033939133,1006,23.11095,17.6,baseline,1:02:50,0.01206977,0.06324694,0.001898788,0.4994058,0.5163552,2/21/20,dark,1,,
Female,0.771598334,0.13653221,1.217132656,75,23.85258,22.6,baseline,1:06:50,0.01689638,0.03110894,0.002610075,0.5809467,0.7070892,2/21/20,dark,1,,
Female,0.370599821,0.096978435,0.949257324,97,21.19637,21.8,baseline,1:10:50,0.03254457,0.04221513,0.007648455,0.2955934,0.2805942,2/21/20,dark,1,,
Female,0.742743261,0.08808089,1.141517269,27,20.28139,21.1,baseline,1:14:50,0.07433404,0.05700529,0.002738829,0.5682091,0.6486205,2/21/20,dark,1,,
Female,1.154538406,0.122493273,1.037330155,51,22.20832,23.1,baseline,1:18:50,0.01802059,0.04799096,0.001969924,0.9032403,0.9369584,2/21/20,dark,1,,
Female,0.87842368,0.089276788,0.906104388,1006,23.32132,17.6,baseline,1:22:50,0.01478342,0.06384392,0.002059201,0.7074026,0.6409806,2/21/20,dark,1,,
Female,1.152607623,0.151265222,0.951363167,14,23.70317,20.1,baseline,1:26:50,0.01652563,0.02585908,0.002540241,0.9189003,0.8742079,2/21/20,dark,1,,
Female,0.631721282,0.087502652,0.886694371,1006,20.51044,17.6,baseline,1:32:51,0.009443405,0.01665875,9.56E-04,0.5109499,0.4530564,2/21/20,dark,1,,
Female,0.629778092,0.081124544,0.879155719,27,22.56167,21.1,baseline,1:36:51,0.0115737,0.01890296,0.00155963,0.5102426,0.4485827,2/21/20,dark,1,,
Female,0.727322308,0.120287217,1.047481171,2,23.49809,15.4,baseline,1:40:51,0.04118418,0.07250141,0.001397214,0.5677598,0.5947177,2/21/20,dark,1,,
Female,1.996690414,0.210706641,0.927671692,51,22.21029,23.1,baseline,1:44:51,0.04681769,0.08084491,0.004127239,1.600231,1.484489,2/21/20,dark,1,,
Female,0.406333779,0.085926495,1.363818748,97,19.86292,21.8,baseline,1:48:51,0.01253116,0.02626542,0.001621143,0.2968261,0.404817,2/21/20,dark,1,,
Female,0.814561933,0.133688721,1.327568069,75,19.14637,22.6,baseline,1:52:51,0.02135496,0.0413336,0.001840168,0.5994464,0.7958059,2/21/20,dark,1,,
Female,1.05040993,0.136380371,1.055228374,14,21.52667,20.1,baseline,1:56:51,0.01616792,0.04520703,0.001509351,0.8185919,0.8638014,2/21/20,dark,1,,
Female,0.743397737,0.077580551,0.953810829,1006,22.73152,17.6,baseline,2:00:51,0.01790155,0.06023653,0.001813124,0.5923423,0.5649825,2/21/20,dark,2,,
Female,1.10654666,0.148386901,1.000252198,14,23.5569,20.1,baseline,2:04:51,0.0144965,0.04956242,0.00322663,0.8727281,0.8729482,2/21/20,dark,2,,
Female,0.551989545,0.091388453,0.876220966,27,24.09002,21.1,baseline,2:08:51,0.02931995,0.03577724,0.002006891,0.4475144,0.3921215,2/21/20,dark,2,,
Female,0.881495014,0.14093326,0.938050304,2,20.98213,15.4,baseline,2:12:51,0.01621035,0.03859469,0.002249546,0.704838,0.6611735,2/21/20,dark,2,,
Female,0.616556833,0.09521663,1.027601139,97,21.65672,21.8,baseline,2:16:51,0.01327197,0.02293197,0.001445316,0.4833786,0.4967204,2/21/20,dark,2,,
Female,1.478282276,0.161156552,0.996697871,75,22.99632,22.6,baseline,2:20:51,0.01878218,0.04225933,0.002493418,1.166823,1.16297,2/21/20,dark,2,,
Female,0.966208603,0.193662558,1.055206349,51,22.05173,23.1,baseline,2:24:51,0.01813296,0.01236031,0.002175619,0.7529768,0.7945459,2/21/20,dark,2,,
Female,1.194964911,0.157115098,0.980201502,75,21.07423,22.6,baseline,2:28:51,0.01335908,0.02401716,0.001481317,0.9466223,0.9278806,2/21/20,dark,2,,
Female,0.527403905,0.096608844,0.937448624,97,22.80135,21.8,baseline,2:32:51,0.01077483,0.03723562,0.001720597,0.4217653,0.3953833,2/21/20,dark,2,,
Female,1.344590262,0.186239409,0.933834448,51,23.5156,23.1,baseline,2:36:51,0.01744128,0.008716395,0.002343395,1.076134,1.004931,2/21/20,dark,2,,
Female,1.130288869,0.160388262,0.942577946,14,20.64307,20.1,baseline,2:40:51,0.01180873,0.02324832,0.001805923,0.9028639,0.8510196,2/21/20,dark,2,,
Female,1.427424342,0.136478771,0.731433205,2,22.15983,15.4,baseline,2:44:51,0.0587086,0.05916262,0.003548531,1.19627,0.8749916,2/21/20,dark,2,,
Female,0.88982277,0.111853395,0.928147144,1006,21.3812,17.6,baseline,2:48:51,0.01865212,0.02530182,0.001815926,0.7130656,0.6618298,2/21/20,dark,2,,
Female,1.177559949,0.164140923,0.980376898,14,21.09982,20.1,baseline,2:56:51,0.01466426,0.02509129,0.002628853,0.9327985,0.9144941,2/21/20,dark,2,,
Female,1.925705564,0.226079982,0.920956334,51,22.34762,23.1,baseline,3:00:51,0.02187926,0.0415231,0.002823789,1.545652,1.423478,2/21/20,dark,3,,
Female,1.107306328,0.174986698,1.00643103,75,23.379,22.6,baseline,3:04:51,0.01433286,0.02166347,0.002329957,0.8721464,0.8777552,2/21/20,dark,3,,
Female,0.853151862,0.114594555,0.928887094,1006,20.56807,17.6,baseline,3:08:51,0.02239213,0.0221541,0.002011528,0.6835665,0.6349561,2/21/20,dark,3,,
Female,1.237964928,0.149736602,0.915609198,2,21.47385,15.4,baseline,3:12:51,0.03717292,0.06472652,0.002256819,0.9948288,0.9108744,2/21/20,dark,3,,
Female,0.603418472,0.122866926,1.039885277,97,23.047,21.8,baseline,3:16:51,0.01005678,0.01499428,0.002653364,0.4718157,0.4906342,2/21/20,dark,3,,
Female,0.806145524,0.103316283,0.957675467,27,23.68913,21.1,baseline,3:20:51,0.01942711,0.03003565,0.002279025,0.6417909,0.6146274,2/21/20,dark,3,,
Female,0.788362197,0.217866114,1.066932845,51,21.52828,23.1,baseline,3:24:51,0.01631324,0.01020985,0.003037656,0.6128232,0.6538412,2/21/20,dark,3,,
Female,0.670637963,0.107713023,1.011197669,27,20.33933,21.1,baseline,3:28:51,0.01018363,0.01971841,9.60E-04,0.5276634,0.533572,2/21/20,dark,3,,
Female,0.785130435,0.112386536,0.892241107,1006,22.2878,17.6,baseline,3:32:51,0.03035192,0.04432479,0.001881129,0.63424,0.565895,2/21/20,dark,3,,
Female,1.178658227,0.17034316,0.959759657,14,23.38738,20.1,baseline,3:36:51,0.02232782,0.0224106,0.00244528,0.9379244,0.900182,2/21/20,dark,3,,
Female,0.799001302,0.172824985,1.040037962,75,22.86934,22.6,baseline,3:40:51,0.01712029,0.03613201,0.002440397,0.6247221,0.6497347,2/21/20,dark,3,,
Female,1.226823105,0.145660935,1.000024699,2,20.05712,15.4,baseline,3:44:51,0.06556031,0.07615789,0.001984732,0.9676378,0.9676617,2/21/20,dark,3,,
Female,0.535435826,0.137582057,0.952767285,97,18.81113,21.8,baseline,3:48:51,0.05279415,0.05728006,0.002867041,0.426736,0.4065801,2/21/20,dark,3,,
Female,1.262124497,0.133770377,0.964579866,2,19.98462,15.4,baseline,3:52:51,0.03117971,0.06747235,0.001910718,1.003274,0.9677379,2/21/20,dark,3,,
Female,0.881680896,0.169389646,1.013824296,51,21.86335,23.1,baseline,3:56:51,0.009987294,0.02053775,0.001997208,0.6933156,0.7029002,2/21/20,dark,3,,
Female,1.258201962,0.154292489,0.927745376,14,22.95425,20.1,baseline,4:00:51,0.01631358,0.0270091,0.001694305,1.008359,0.9355004,2/21/20,dark,4,,
Female,1.375212323,0.174738009,0.991527568,75,23.58593,22.6,baseline,4:04:51,0.02871925,0.05472238,0.003451906,1.086701,1.077494,2/21/20,dark,4,,
Female,0.737889849,0.088182029,0.983781284,27,24.07969,21.1,baseline,4:08:51,0.01677034,0.04061152,0.001705432,0.5840783,0.5746053,2/21/20,dark,4,,
Female,0.997125242,0.103337906,0.814819563,1006,22.56278,17.6,baseline,4:12:51,0.01400496,0.02145693,0.001540458,0.8197367,0.6679375,2/21/20,dark,4,,
Female,0.205685141,0.137858034,1.263026067,97,20.97603,21.8,baseline,4:16:51,0.007688126,0.02936999,0.002020435,0.1533905,0.1937362,2/21/20,dark,4,,
Female,0.752327034,0.140993417,1.185152178,2,21.08683,15.4,baseline,4:20:51,0.01916647,0.09533036,0.001820639,0.570252,0.6758354,2/21/20,dark,4,,
Female,1.204093837,0.166961155,0.93422931,14,22.40727,20.1,baseline,4:24:51,0.01304836,0.01985362,0.001843841,0.963604,0.9002271,2/21/20,dark,4,,
Female,1.446219376,0.18834696,1.012658083,51,21.38095,23.1,baseline,4:28:51,0.04855923,0.03315838,0.002111691,1.137534,1.151933,2/21/20,dark,4,,
Female,1.010475251,0.100956167,0.719037099,1006,22.22385,17.6,baseline,4:32:51,0.08189397,0.07067928,0.007544145,0.8492922,0.6106726,2/21/20,dark,4,,
Female,1.09143627,0.177948329,0.999822858,75,21.90043,22.6,baseline,4:36:51,0.06359037,0.07782884,0.003783548,0.8608916,0.8607391,2/21/20,dark,4,,
Female,0.241531199,0.130893192,1.236385741,97,22.60753,21.8,baseline,4:40:51,0.009280004,0.01966087,0.002065063,0.1811226,0.2239374,2/21/20,dark,4,,
Female,0.263933808,0.08899247,1.219276827,27,21.00323,21.1,baseline,4:44:51,0.008419388,0.02054616,0.001613071,0.1986302,0.2421852,2/21/20,dark,4,,
Female,0.656043357,0.178416249,1.105981981,51,22.63458,23.1,baseline,4:48:51,0.01153186,0.0152539,0.002476797,0.505702,0.5592973,2/21/20,dark,4,,
Female,0.929353178,0.100997863,0.841011658,1006,23.5389,17.6,baseline,4:52:51,0.03276861,0.05963608,0.001337798,0.7594777,0.6387296,2/21/20,dark,4,,
Female,1.211519703,0.170352153,0.879484402,14,21.05158,20.1,baseline,4:56:51,0.01705514,0.07786325,0.002360158,0.9814937,0.8632084,2/21/20,dark,4,,
Female,0.856871589,0.103847801,0.855757554,1006,22.29552,17.6,baseline,5:02:52,0.02039123,0.04542461,0.001636198,0.6979083,0.5972403,2/21/20,dark,5,,
Female,0.2343736,0.080106139,1.093217612,27,23.28133,21.1,baseline,5:06:52,0.01022901,0.01857063,0.00201154,0.1811589,0.1980461,2/21/20,dark,5,,
Female,0.639773562,0.14046534,0.924601436,2,23.70272,15.4,baseline,5:10:52,0.009692972,0.01872034,0.002007501,0.513092,0.4744056,2/21/20,dark,5,,
Female,0.834227784,0.190591983,1.038397235,51,21.05058,23.1,baseline,5:14:52,0.01306555,0.01329645,0.002328238,0.6524975,0.6775516,2/21/20,dark,5,,
Female,0.198795751,0.164469408,1.333201029,97,22.8097,21.8,baseline,5:18:52,0.007308805,0.01759851,0.002063787,0.146128,0.194818,2/21/20,dark,5,,
Female,0.713793638,0.199745825,1.078829668,75,23.74073,22.6,baseline,5:22:52,0.009414997,0.02333413,0.002100828,0.5534363,0.5970635,2/21/20,dark,5,,
Female,0.793967405,0.168660633,1.001889057,14,24.30622,20.1,baseline,5:26:52,0.02309806,0.03976288,0.00248274,0.6259738,0.6271563,2/21/20,dark,5,,
Female,0.535457415,0.098909775,0.87324811,1006,24.33003,17.6,baseline,5:30:52,0.01062395,0.01653785,0.001650203,0.4344022,0.3793409,2/21/20,dark,5,,
Female,0.55693165,0.164904045,0.92273247,14,21.1542,20.1,baseline,5:34:52,0.009647667,0.02494905,0.002362797,0.4468397,0.4123135,2/21/20,dark,5,,
Female,0.443377288,0.079999294,1.033729328,27,22.94139,21.1,baseline,5:38:52,0.01240112,0.0236652,0.001619356,0.347143,0.3588519,2/21/20,dark,5,,
Female,0.727816699,0.147473387,0.959603719,2,23.88017,15.4,baseline,5:42:52,0.01289022,0.01701416,0.002028451,0.5791845,0.5557876,2/21/20,dark,5,,
Female,0.485862949,0.174312881,1.031740126,97,24.53062,21.8,baseline,5:46:52,0.0172962,0.02607282,0.002638864,0.3805719,0.3926513,2/21/20,dark,5,,
Female,0.759135164,0.199786343,1.097993984,75,25.08854,22.6,baseline,5:50:52,0.01489674,0.0353698,0.002862144,0.5861717,0.643613,2/21/20,dark,5,,
Female,1.037722785,0.212865873,1.028563283,51,25.52949,23.1,baseline,5:54:52,0.02810283,0.01921675,0.003279212,0.8134009,0.8366343,2/21/20,dark,5,,
Female,0.69361571,0.207868734,1.063018805,75,25.87577,22.6,baseline,5:58:52,0.01122852,0.0220363,0.002919304,0.5396294,0.5736362,2/21/20,dark,5,,
Female,0.392502541,0.186471767,1.069945597,97,26.00402,21.8,baseline,6:02:52,0.01151218,0.01486297,0.002367939,0.3049084,0.3262354,2/21/20,T1,6,,
Female,0.642932567,0.232416589,1.147773826,51,26.10055,23.1,baseline,6:06:52,0.01182266,0.01834116,0.003077062,0.4911993,0.5637857,2/21/20,T1,6,,
Female,0.361170914,0.173713898,1.069993488,14,26.15392,20.1,baseline,6:10:52,0.01176833,0.01531901,0.002840332,0.2805661,0.3002039,2/21/20,T1,6,,
Female,0.895063683,0.176886285,0.964600807,2,26.2277,15.4,baseline,6:14:52,0.01606495,0.03169977,0.002143612,0.7114908,0.6863046,2/21/20,T1,6,,
Female,0.513384101,0.120782425,0.886453433,1006,26.3455,17.6,baseline,6:18:52,0.009946019,0.01526396,0.002547168,0.4152587,0.3681075,2/21/20,T1,6,,
Female,0.336307507,0.175074246,1.137833538,14,26.87675,20.1,baseline,6:26:52,0.01175628,0.01807128,0.003512116,0.2574816,0.2929712,2/21/20,T1,6,,
Female,0.546934406,0.245200815,1.135448129,51,27.38463,23.1,baseline,6:30:52,0.01571173,0.02623546,0.003848087,0.418953,0.4756994,2/21/20,T1,6,,
Female,0.550247197,0.232144023,1.176268917,75,27.91297,22.6,baseline,6:34:52,0.01031044,0.01695027,0.002947716,0.4178604,0.4915162,2/21/20,T1,6,,
Female,0.41087442,0.128263456,0.959543862,1006,28.15835,17.6,baseline,6:38:52,0.009451075,0.01848461,0.001512957,0.3269714,0.3137434,2/21/20,T1,6,,
Female,0.473243837,0.203067052,1.141621611,2,28.29803,15.4,baseline,6:42:52,0.01194456,0.03308742,0.002250282,0.3620302,0.4133015,2/21/20,T1,6,,
Female,0.298256181,0.193116083,1.174601647,97,28.41133,21.8,baseline,6:46:52,0.01216514,0.02114019,0.005185478,0.2265769,0.2661376,2/21/20,T1,6,,
Female,0.68849061,0.130257102,1.054006465,27,28.56634,21.1,baseline,6:50:52,0.06520411,0.0695213,0.001248033,0.5366876,0.5656722,2/21/20,T1,6,,
Female,0.483914561,0.269948572,1.245525816,51,28.7063,23.1,baseline,6:54:52,0.01233691,0.04231314,0.004160407,0.3621945,0.4511226,2/21/20,T1,6,,
Female,0.417530508,0.138532884,1.196771394,27,29.00462,21.1,baseline,6:58:52,0.01030632,0.05319018,0.00239557,0.315709,0.3778315,2/21/20,T1,6,,
Female,0.377352705,0.142140942,1.068811468,1006,29.35592,17.6,baseline,7:02:52,0.008832966,0.0219533,0.001852397,0.2932113,0.3133876,2/21/20,T1,7,,
Female,0.54397462,0.241576116,1.122203005,14,29.57677,20.1,baseline,7:06:52,0.01771936,0.01775291,0.003529451,0.4178637,0.4689279,2/21/20,T1,7,,
Female,0.47210315,0.253008883,1.213272896,75,29.89725,22.6,baseline,7:10:52,0.009343125,0.01841345,0.003062064,0.35574,0.4316097,2/21/20,T1,7,,
Female,0.432400653,0.223226777,1.193079541,2,30.1,15.4,baseline,7:14:52,0.01068821,0.01985079,0.002786479,0.3272066,0.3903835,2/21/20,T1,7,,
Female,0.227940465,0.193821942,1.446892565,97,30.30877,21.8,baseline,7:18:52,0.01019095,0.01228017,0.002721072,0.1637492,0.2369275,2/21/20,T1,7,,
Female,0.40286254,0.226461387,1.201652613,2,30.57857,15.4,baseline,7:22:52,0.009927417,0.0125725,0.002609745,0.304306,0.3656701,2/21/20,T1,7,,
Female,0.805839622,0.298593076,1.050614636,51,30.85225,23.1,baseline,7:26:52,0.04456796,0.05257023,0.003703821,0.6286245,0.6604421,2/21/20,T1,7,,
Female,0.279410857,0.238229358,1.194414522,14,31.04392,20.1,baseline,7:30:52,0.009481995,0.01372168,0.004133142,0.2113767,0.2524714,2/21/20,T1,7,,
Female,0.463878064,0.265467829,1.243416299,75,31.21819,22.6,baseline,7:34:52,0.01273119,0.01134547,0.003110919,0.3473502,0.4319009,2/21/20,T1,7,,
Female,0.282573035,0.16737326,1.230056264,27,31.43148,21.1,baseline,7:38:52,0.009232859,0.01335548,0.001852115,0.2121794,0.2609926,2/21/20,T1,7,,
Female,0.308533871,0.156439007,1.11113328,1006,31.60412,17.6,baseline,7:42:52,0.009188524,0.01411189,0.002811904,0.237567,0.2639686,2/21/20,T1,7,,
Female,0.147320053,0.193608603,1.747305821,97,31.76772,21.8,baseline,7:46:52,0.009835176,0.01467237,0.0024758,0.09984583,0.1744612,2/21/20,T1,7,,
Female,0.263328119,0.235874565,1.502574403,2,31.92652,15.4,baseline,7:50:52,0.009904003,0.01508089,0.003231616,0.1870919,0.2811195,2/21/20,T1,7,,
Female,0.22465133,0.244625708,1.528524109,14,32.24357,20.1,baseline,7:54:52,0.01139339,0.0163346,0.003282654,0.158799,0.2427281,2/21/20,T1,7,,
Female,0.433570978,0.31363328,1.252511702,51,32.4935,23.1,baseline,7:58:52,0.04167363,0.032153,0.01676975,0.3240432,0.4058679,2/21/20,T1,7,,
Female,0.214240011,0.166831436,1.272764389,1006,32.8471,17.6,baseline,8:02:52,0.0105926,0.01862665,0.002165185,0.1594486,0.2029405,2/21/20,T1,8,,
Female,0.338681475,0.29199641,1.467897322,75,33.08162,22.6,baseline,8:06:52,0.009910441,0.01097129,0.003157387,0.2422882,0.3556542,2/21/20,T1,8,,
